"","Test","Cold_CORT","Cold_Control","Hot_CORT","Hot_Control"
"13642","2VS4","6.68086448120796","6.64971610062228","6.09587460251906","5.74895342598594"
"13643","2VS4","6.49979121261924","7.28961139290124","5.90547341158384","5.72751757108225"
"13644","2VS4","6.16445434979469","6.79156119295996","6.31427601027498","5.66703009560645"
"13645","2VS4","6.48714340634164","6.66474046313104","6.95827104723091","5.84519383184421"
"13646","2VS4","6.36824030552087","6.23109580810179","5.99823558498992","5.87362824193014"
"13647","2VS4","6.56837004466134","6.66380856385986","6.13828284593476","6.18359070420966"
"13648","2VS4","6.13478392385878","6.32606607107494","6.28762703048262","6.17780007553728"
"13649","2VS4","6.82221707148556","7.09236391771717","7.01228786182706","6.17332548745647"
"13650","2VS4","6.44035115247252","6.98873821745648","5.75344907860869","6.14317512861738"
"13651","2VS4","5.65426604198366","6.37853648823178","6.36226551548376","6.0416323018319"
"13652","2VS4","6.6416950690687","6.44991627966244","6.21746572839721","6.57419509810367"
"13653","2VS4","6.51234894716884","6.25780708163242","5.81810839844714","5.65557063130231"
"13654","2VS4","6.10690530376329","6.61326596749807","6.03742020944701","6.00367897063556"
"13655","2VS4","6.30943645158293","6.48866668299056","6.3227507489785","6.07892433047366"
"13656","2VS4","6.43833886126556","6.59498355322911","6.06910567053584","6.12920613672044"
"13657","2VS4","7.06648120514399","6.35841577300449","6.42310605659934","5.41340209481821"
"13658","2VS4","6.74400574511805","6.32690627084253","6.43299106581136","5.64757156613749"
"13659","2VS4","6.28310124996827","6.30039680721635","6.20154449671214","6.46029286177514"
"13660","2VS4","6.53076761324407","6.52649661202027","6.33836122229672","5.98820985678487"
"13661","2VS4","6.21887610921907","6.52934511480649","6.59901627431679","6.02543420186428"
"13662","2VS4","5.78307362654413","6.36863628436355","5.93551146428977","6.32770385596941"
"13663","2VS4","6.27167394056591","6.91706222793743","6.43818839018289","6.03778021596124"
"13664","2VS4","6.64197500085458","6.35585931585096","6.30238009719381","6.01928668565112"
"13665","2VS4","6.20852147115245","6.06994632917237","6.08554588253976","5.97937792032301"
"13666","2VS4","6.05953901676619","6.23995474146798","6.22707031570906","6.20505900815644"
"13667","2VS4","6.16340245699252","6.41979312230198","6.08457959086971","6.03608075651195"
"13668","2VS4","6.49169772932362","6.55694623350045","5.81579187060647","5.59316648308617"
"13669","2VS4","6.45597813617821","7.20214212407691","5.77640058339628","5.91214175570988"
"13670","2VS4","6.09255408187014","6.52377300668672","6.02166273797382","5.77239650088518"
"13671","2VS4","6.06428696325891","6.68051573125244","5.93371826815887","5.81790114963262"
"13672","2VS4","6.79898894165096","6.21159773200834","6.23205506047342","6.32108252377822"
"13673","2VS4","6.47103978983494","5.98001583318622","5.78888738138659","6.09584996586404"
"13674","2VS4","6.66714679488656","7.10253053338585","6.58714891437785","6.35968261121248"
"13675","2VS4","6.6836179037551","7.1010746864297","6.33731023126772","5.87429784781387"
"13676","2VS4","6.69311805090357","6.74751787263291","6.62039898449169","6.15465377189372"
"13677","2VS4","6.98888013387684","6.94887111440413","6.41082970637982","6.05222454325117"
"13678","2VS4","6.47789650350157","7.13948144150674","6.21270537012957","5.61493094919728"
"13679","2VS4","6.13867746024225","6.76580501491299","5.96456212430099","5.9010656695734"
"13680","2VS4","6.98556296303104","5.9466488393671","6.31977507624637","6.23462109267036"
"13681","2VS4","6.81844286273341","6.90098701164177","6.17439480977635","5.96499301432763"
"13682","2VS4","6.55353188861488","7.15889744063152","6.2453710140745","6.2002229617114"
"13683","2VS4","6.57768792971096","6.08604201687404","6.08149410490145","6.00153498274968"
"13684","2VS4","5.98597545341384","6.47485245544063","6.16577411434675","5.61510992550128"
"13685","2VS4","6.74047437687117","7.22141379107721","5.62749713568917","5.81224075922832"
"13686","2VS4","6.25757238033487","6.50837649988619","6.02300177976476","6.40587607723695"
"13687","2VS4","6.59583168185719","6.89413979081234","6.11835889897392","5.79856359513248"
"13688","2VS4","6.1202607519264","6.3672428972998","5.96858440014761","5.13074800427686"
"13689","2VS4","6.16883882534691","6.16944758854287","6.50040949315306","5.92521761292261"
"13690","2VS4","6.40195473563492","6.9770742214968","6.3848781646257","5.66438962860894"
"13691","2VS4","6.25545310704645","6.59987109192353","6.52948701153831","5.7438178778693"
"13692","2VS4","6.44680383914466","6.71720831389936","6.77615190298327","6.09489392643025"
"13693","2VS4","6.19299268702008","6.35115505185713","5.93685960378108","5.69065208854427"
"13694","2VS4","6.45596270826579","6.77231218739573","5.8256041433514","5.74109168878158"
"13695","2VS4","6.73410787849266","6.31898788850434","6.76561733575461","6.01532047989446"
"13696","2VS4","6.09244666268619","6.4299306900294","6.13498081652203","5.70869963447691"
"13697","2VS4","6.2562054711085","6.49104674201441","6.08198914051565","6.20088230670153"
"13698","2VS4","6.19687762177113","6.59582882723936","5.9461277036821","6.19049301615171"
"13699","2VS4","6.64268303844003","6.62391351096152","6.01678122424178","6.18299505580435"
"13700","2VS4","6.56679190704839","6.31014687214594","5.76141422634654","5.79203592213515"
"13701","2VS4","6.33353620987345","6.68925535065079","6.43534054872358","5.84669164454122"
"13702","2VS4","6.45714838598141","6.39200003396968","5.91036706802718","5.86813365467261"
"13703","2VS4","6.1419764937451","6.6197697463558","6.59557299382246","5.86672310924769"
"13704","2VS4","5.8838603009504","6.33876561389715","6.48549241219085","6.00959297507931"
"13705","2VS4","6.59734702298109","6.37973062260073","6.0811816408474","5.9062642776945"
"13706","2VS4","6.04001943611067","6.8888347363866","6.14397815903859","5.71575430221758"
"13707","2VS4","6.1654535427376","5.8444731704825","6.10546740485269","5.73168172456797"
"13708","2VS4","5.55174567847798","6.24776504486328","6.50680302743612","6.04804816607055"
"13709","2VS4","6.03345800188734","6.12079245455","6.06876781544404","6.06997212113432"
"13710","2VS4","5.69805494126305","6.08528681298259","6.42022647754843","5.98560163225929"
"13711","2VS4","6.24129538780632","6.87354508527502","6.5126477751492","6.03435071605038"
"13712","2VS4","6.61040871910279","6.63216704735669","6.38070477039969","5.57678978988652"
"13713","2VS4","6.65408350028871","6.42062651077019","6.29900043508712","6.58146384417531"
"13714","2VS4","6.48499973423382","6.85350585909363","6.52819010239049","5.69642538500891"
"13715","2VS4","6.36752194485484","6.93222803794822","6.19518951461132","5.74442409968995"
"13716","2VS4","6.45569624203267","6.98307216656834","6.031995806229","5.75767783563098"
"13717","2VS4","5.95179432056041","7.01501226773154","6.05076966905347","5.97900154646932"
"13718","2VS4","6.39795532145012","6.65272566205091","6.14790977904244","5.71627760564442"
"13719","2VS4","6.76492612937624","6.33981951773146","5.88820263771123","5.83561948443469"
"13720","2VS4","6.57632525242027","6.34769234749035","6.24907132725048","6.26509817945873"
"13721","2VS4","6.59470898299383","6.42907615368673","6.30285537027665","6.1748689007852"
"13722","2VS4","6.69238685376074","6.38731428923617","6.34699643834777","6.28324970872958"
"13723","2VS4","6.19838879582391","6.85517978247501","6.62936088007456","6.32367890585558"
"13724","2VS4","7.27532371974315","6.8051474883527","5.91812214329262","5.70680886142463"
"13725","2VS4","5.8954352206068","5.80911223079265","6.08983135636366","5.89717700241735"
"13726","2VS4","6.93090944497919","6.29210397094608","6.09046569800375","5.67589205157541"
"13727","2VS4","6.5000783553308","6.71898756715185","6.0658699184836","5.71238522325803"
"13728","2VS4","6.4319602228672","5.9013256494574","6.56650604732758","6.3152859093142"
"13729","2VS4","6.43082555100466","6.50712644242575","5.98712169431297","6.11553540891365"
"13730","2VS4","5.69014654762509","6.68906483163658","6.48838127399792","5.61349747056628"
"13731","2VS4","6.62594258402638","6.69258517983553","6.38632356690327","5.72142551055379"
"13732","2VS4","6.04623380567765","6.6865062097128","6.24462031384517","6.04827492013345"
"13733","2VS4","6.47164357141688","6.10412652783942","5.71972632945905","5.72149467393275"
"13734","2VS4","6.08093458619121","7.18177084197842","6.09450258004508","5.49834319524628"
"13735","2VS4","6.16323376396773","6.98990532261355","6.5622515258889","5.631326635279"
"13736","2VS4","6.62003521257172","6.6644821266054","5.65483642628116","6.11827301130283"
"13737","2VS4","6.14295613884737","6.6923449943963","5.97810970687068","5.85698865761968"
"13738","2VS4","6.31317897020135","6.33854662626144","6.49513365673485","6.04405238550829"
"13739","2VS4","6.32448688030696","6.31458370829592","5.91466670365367","5.99995358970855"
"13740","2VS4","5.83252843517598","6.28562005919026","6.31883607643602","5.46876985431898"
"13741","2VS4","6.9580306068494","5.99227888210648","5.60233589648527","5.67143437614325"
"13742","2VS4","6.48395079162886","6.83788829890756","6.3906791171102","6.13749663316394"
"13743","2VS4","5.64455624752058","6.54959196170143","6.44646061747611","6.01449345192101"
"13744","2VS4","6.80080772180224","6.57336105203744","6.24529664027901","5.76885294518689"
"13745","2VS4","6.6400053226914","6.1515865223594","6.00521471234744","6.38773814081127"
"13746","2VS4","6.17833499460174","6.48926743129709","5.86058710313243","5.98636207787617"
"13747","2VS4","6.68760507630202","6.07661008292328","6.24065411436523","6.57272391250274"
"13748","2VS4","6.64850868314995","7.33851299036428","6.00532615977937","5.72740319032668"
"13749","2VS4","6.11598578294507","6.62088633527427","6.06672523167765","5.49527806282718"
"13750","2VS4","6.33780436530247","6.67401739277451","6.12822240076981","6.02685493933605"
"13751","2VS4","6.45554745613546","6.68255856596373","6.10566638484153","6.50143320466953"
"13752","2VS4","6.16354324920502","6.42526438344096","5.94508260582276","6.49085851714187"
"13753","2VS4","6.34093274091776","6.60064619955303","6.08893300371301","6.24323791514786"
"13754","2VS4","6.32756960958775","6.70847196055194","6.03242956083852","6.07929627857706"
"13755","2VS4","6.58919946642125","6.67627835760076","5.95538140975138","5.81176395656241"
"13756","2VS4","5.91664326043491","7.05056598012869","6.26924104757859","5.82800244853134"
"13757","2VS4","6.99090080147347","6.90653162672227","6.33233397127351","6.13487293142856"
"13758","2VS4","5.96367081077956","6.24425065384265","6.4149254633752","6.26083546983151"
"13759","2VS4","6.58183756931583","6.31003797270654","6.54150545487019","5.96582454170808"
"13760","2VS4","6.88564006373706","6.96175038832852","6.92004190157523","6.06991773978396"
"13761","2VS4","6.01922018782467","6.7316507480884","6.25819684469276","6.17930708076728"
"13762","2VS4","6.07726109267347","6.34551374265785","5.96418186157003","5.82246404721195"
"13763","2VS4","6.1115078553307","6.71828219872313","6.31625889997498","6.07434732118365"
"13764","2VS4","6.43764841123781","6.47361649397464","6.0891948369431","5.92584213726239"
"13765","2VS4","6.63675597487555","6.63097765586147","5.94336621747522","6.25790642852291"
"13766","2VS4","6.54114611865903","6.83126411084829","6.11630498905666","5.60006935843492"
"13767","2VS4","6.12477502689672","5.80595410723379","6.0513127948108","6.06498940019839"
"13768","2VS4","6.4019220197267","6.38183721562615","5.53839572338364","5.75930064060917"
"13769","2VS4","6.08507520100798","6.31082404370669","6.21806242981713","5.93537110635326"
"13770","2VS4","6.04224362471771","6.70415685105894","5.91183220311891","5.64295868890007"
"13771","2VS4","6.63605192497161","6.95350089793986","6.17478432629186","5.78947650738477"
"13772","2VS4","7.38626305652469","6.47185907964199","6.05024346264133","5.88473966501732"
"13773","2VS4","6.27617618726965","6.83490925040432","6.50518400158021","5.83931122051047"
"13774","2VS4","6.5319182545597","6.41764702075942","6.22212369165268","5.98839714858501"
"13775","2VS4","6.0416193905596","6.57787041899748","6.68696839393531","6.03327212470485"
"13776","2VS4","6.61177952378574","6.73647598473065","6.52939775213185","6.04664360617325"
"13777","2VS4","6.35201849781715","6.85484423632307","5.79188686521202","5.86175801908283"
"13778","2VS4","6.19343324124872","6.6720764566027","6.43500018617099","5.92889837967264"
"13779","2VS4","5.78387019867058","7.00090731435015","6.33412572406963","5.6424996942324"
"13780","2VS4","6.49891000381574","6.21119836193637","6.35356767137608","6.41712620831469"
"13781","2VS4","6.56450307774542","7.15439869295683","6.5363703454691","5.59551274806383"
"13782","2VS4","6.70287829169853","6.47578141856946","5.78612801587351","6.09777136891027"
"13783","2VS4","6.29833283233268","6.8360319121316","6.0911487823964","6.04957812378461"
"13784","2VS4","5.71452973364818","6.64715336260458","5.76625232423645","6.02204896711222"
"13785","2VS4","6.63951488698972","7.03525328707645","6.19023025435371","5.84136868000884"
"13786","2VS4","6.30570164996719","6.36355180807243","6.40223837704832","6.01658133203053"
"13787","2VS4","6.44652707959874","6.93604132652619","6.86751315260321","6.09312593787341"
"13788","2VS4","6.67692381591103","6.67445096868392","6.11893018587555","5.5932297168431"
"13789","2VS4","6.52676430473821","6.54922491074677","6.53721172465043","5.94753667692734"
"13790","2VS4","6.12636971580482","6.74548458369579","6.04455143515084","6.21980628508968"
"13791","2VS4","6.29061538547704","6.44541438183604","5.64632610093834","5.45147697958559"
"13792","2VS4","5.7581868813229","6.63556239489034","5.76158464257261","5.5199084001473"
"13793","2VS4","6.03786937510477","6.18670811726127","6.13002153013067","5.82213253106114"
"13794","2VS4","6.49897161407333","6.85623603352886","6.51666056821122","6.34910990177583"
"13795","2VS4","6.29870068218785","6.49765979504588","6.13323190279391","6.34682491720387"
"13796","2VS4","6.61170647788063","6.4146920436308","6.69555172825874","5.67654214078757"
"13797","2VS4","7.04444996753855","5.96366325474728","6.57935684923041","5.7550711782882"
"13798","2VS4","6.53084842254134","6.80184065932468","6.27478749357787","6.03176960871859"
"13799","2VS4","6.78686093436638","6.51818625551186","6.37798620724324","5.5586569965176"
"13800","2VS4","5.8744779509284","6.83852439366004","6.04547782392534","5.72045801519894"
"13801","2VS4","6.37497964274691","6.22934371460189","6.63165796542315","5.95814150792016"
"13802","2VS4","6.34408103740632","6.55874649495433","6.6972918863517","6.43218445511855"
"13803","2VS4","6.40079510304222","6.37161384913579","6.00566475256483","5.99286140324906"
"13804","2VS4","5.96985190505159","6.91095734746329","5.9206506253037","6.3044990436904"
"13805","2VS4","6.49768563867361","6.20096693585666","6.08284736284137","6.39275590733175"
"13806","2VS4","6.37208574797718","6.61432163167883","6.20441322093268","5.7813175882336"
"13807","2VS4","6.99396120674569","7.02094698320175","6.39987671660617","6.32327348479321"
"13808","2VS4","6.65761049230096","6.39420793676079","6.24222277658565","6.13223707323939"
"13809","2VS4","6.36059628076323","6.97402351813868","6.31672716456293","6.15650327884005"
"13810","2VS4","6.18282660693683","6.43843647533945","5.78764734017579","6.06455239625631"
"13811","2VS4","6.31612275433411","6.18204537722654","6.0216444146237","5.70559331567856"
"13812","2VS4","6.34096437812963","6.64328724250005","6.58763081087185","5.72400729815056"
"13813","2VS4","6.43221330419921","6.35167275545144","6.47314962746021","6.34501290489482"
"13814","2VS4","6.46559104506457","6.10746345123656","6.14256358477979","5.75807479217816"
"13815","2VS4","5.53616419936278","7.33079774211248","6.19313336872347","6.12444842897069"
"13816","2VS4","6.2447540901884","6.75315091953875","6.38771669879868","5.96229586296606"
"13817","2VS4","6.82901621278238","5.99813289907968","6.51282679818292","5.36234682762419"
"13818","2VS4","6.16589630074748","6.44478584112807","6.8101538304351","6.09854537337851"
"13819","2VS4","6.20683386765994","6.17703117851991","6.0121726088052","6.09940092531723"
"13820","2VS4","6.47304297746806","6.76140203551432","6.35248437785463","6.19789174966178"
"13821","2VS4","5.65012837094381","6.67285035832291","6.30837188522281","5.96054896692588"
"13822","2VS4","6.35264165434596","6.78314861293003","6.58798752491756","5.87570910945111"
"13823","2VS4","5.68503248615532","6.24184254345596","6.07301012256942","6.1511149294664"
"13824","2VS4","6.1811278351107","6.49334116867109","6.32530418420165","6.06892600444088"
"13825","2VS4","6.26378096619559","6.54301430483459","5.94536624849341","5.90358190519984"
"13826","2VS4","6.39310403363256","6.65863112095986","6.05212452651844","6.07105426536514"
"13827","2VS4","6.39005067595909","7.21036023926069","6.54105276435333","5.89079832262517"
"13828","2VS4","5.96284702843674","6.55728153998538","6.20146721200751","5.47632548869806"
"13829","2VS4","6.42649574789085","6.49361061247737","6.10866979624474","6.32025495248653"
"13830","2VS4","6.25140845734268","6.76572464963865","5.76692719794197","6.24041204011799"
"13831","2VS4","6.25710649559815","6.4975790859496","5.86738655394037","6.21541106493057"
"13832","2VS4","6.2076325738051","7.00447277709019","6.10983327605586","5.84551057472342"
"13833","2VS4","5.90483958360658","6.3059445993779","5.99692890578171","5.81047429108328"
"13834","2VS4","6.13526526533804","6.3762379273788","6.43129783841635","5.39788992335833"
"13835","2VS4","6.58368556935523","6.70171827825967","6.20956260733126","6.2174754253756"
"13836","2VS4","6.20308631110747","6.51506852116318","6.13359638909803","5.68827239917541"
"13837","2VS4","6.97303369546346","6.31720150637542","6.86386540989408","5.91338026123669"
"13838","2VS4","5.76406569099535","7.09521478600207","6.33024582610075","5.90335274927501"
"13839","2VS4","6.42746317005209","6.90878515782748","5.76033141931042","6.21322934218373"
"13840","2VS4","5.97882222750476","6.75646038194744","5.67305778168432","5.91324659227007"
"13841","2VS4","6.64605171406523","7.26680591822815","6.47328540330865","5.7140466400124"
"13842","2VS4","6.65281121622355","6.85954735044868","5.95446161937826","6.13864556956159"
"13843","2VS4","6.48340555638724","6.42553015655731","6.15153211439698","6.02349880758587"
"13844","2VS4","6.70243816984982","6.81225770538373","6.30042277645191","5.94130900787353"
"13845","2VS4","5.7536907751802","6.55888223743789","6.1755931047741","5.90544183515641"
"13846","2VS4","6.30538326466396","6.80628946973201","6.01031636796228","5.96015841339641"
"13847","2VS4","6.85673913598389","6.92253432594925","5.54618732472466","6.01464977979927"
"13848","2VS4","6.28206121271268","6.08774151404434","6.4149722358749","5.12252170868"
"13849","2VS4","5.72510366938688","6.56716755524122","6.27840051143806","5.91814340156115"
"13850","2VS4","6.22771774711536","6.51497460094332","6.16790000845848","5.71835062349242"
"13851","2VS4","6.31430124172176","6.67881929928551","6.09264467976822","5.69297803380191"
"13852","2VS4","6.46680791908725","6.68622598623682","6.68849575605395","5.80407875522529"
"13853","2VS4","6.35058087672256","6.15879123247749","6.22950796683876","5.98735060994559"
"13854","2VS4","6.10248359590839","6.72985428004335","6.00541288518294","6.44906962837729"
"13855","2VS4","5.94861319388555","6.7398122950155","6.70267649034199","5.66701565155114"
"13856","2VS4","5.88618713138897","6.28127761713931","5.83269060907697","5.81719573832051"
"13857","2VS4","6.20394364035578","6.74791334120026","6.75095189343324","5.57713511529506"
"13858","2VS4","6.38356564868152","6.71078965944288","6.35874059481405","6.21977698638754"
"13859","2VS4","7.02846797210763","6.94276268163168","5.96580997794795","6.42052492971976"
"13860","2VS4","6.1830515697629","6.16128840957008","6.28207857546855","5.50147224395264"
"13861","2VS4","6.29541645923336","7.13800944014931","6.1945619246042","5.24354700065529"
"13862","2VS4","6.45988244147055","6.50780079910066","6.27712205760105","5.59382423244352"
"13863","2VS4","6.27928687582616","6.52147520830505","5.8687516790298","5.81884385972356"
"13864","2VS4","6.45328927163099","7.0247007713653","6.00546863457937","6.01400631102367"
"13865","2VS4","6.63320451026912","6.41230288785582","5.75308910758472","5.51672431855831"
"13866","2VS4","5.63057249399608","6.1363962987752","6.2569822101981","6.16955174026744"
"13867","2VS4","6.3901153369078","6.55030150644652","5.71636809032085","6.04457177278973"
"13868","2VS4","6.87623751240341","6.32741823788175","5.42346129046985","5.84166204894627"
"13869","2VS4","6.48222167228309","6.46036714026381","6.2266428477449","6.18809039203869"
"13870","2VS4","6.69665727043432","7.09211175591199","6.12374555727122","5.64835626611091"
"13871","2VS4","6.6128140427608","6.04482219819011","6.40277706926455","5.97049404671808"
"13872","2VS4","6.30401117671228","6.71743439440126","6.47486043853567","5.95042558982253"
"13873","2VS4","6.23031575122871","6.60250451322138","6.44504904997255","6.09444600712064"
"13874","2VS4","6.00300603062486","6.54075277080421","6.06275322787837","6.76448338304354"
"13875","2VS4","6.05029189350247","6.98448883136582","6.53784891171208","6.44216751509823"
"13876","2VS4","6.38308814071379","6.15117633615401","6.4586609185097","6.13649970154695"
"13877","2VS4","6.55242001295691","6.15801856815068","6.39182416734935","5.97764132932185"
"13878","2VS4","6.55986640285363","6.28869567803838","6.43131294728314","6.47681714986226"
"13879","2VS4","6.66027875200059","6.37418829659357","6.54844037244494","6.07915805826998"
"13880","2VS4","6.51742842660444","6.76314495494284","6.54159014040516","5.8716333430135"
"13881","2VS4","6.0123558329782","6.32285973919905","6.19028597464383","5.551126120362"
"13882","2VS4","5.93789081689903","6.97552184012643","5.9642139472442","6.19634060190825"
"13883","2VS4","5.73854713364349","6.62794654007988","6.41319767971834","6.02757093354557"
"13884","2VS4","5.88822698632202","6.65586566122085","6.15583991189054","5.98421166337613"
"13885","2VS4","6.31301234835067","6.28560245111899","5.96604343907697","5.80955823494392"
"13886","2VS4","6.70096448132923","6.93607841203294","6.00700501372151","5.66148589998939"
"13887","2VS4","6.54584097374883","6.5966085426229","6.0184820627436","5.7921308365486"
"13888","2VS4","6.38802078167122","6.43900638782192","6.04382281623935","6.18261117360674"
"13889","2VS4","6.98990733090657","6.3502048323988","5.77666472225854","6.32953955358483"
"13890","2VS4","6.82607578289567","6.97878480082871","6.24733284765077","6.3191568267066"
"13891","2VS4","5.75230659212198","5.81330914066025","6.06577867411074","5.50914405942365"
"13892","2VS4","6.62530679252351","6.55981119771373","6.46902966030251","6.14933723041812"
"13893","2VS4","6.1203509114762","6.2276731588299","6.03953204374904","6.17167609671399"
"13894","2VS4","6.62494038546597","6.76915742513889","6.42511200905714","5.70284647220199"
"13895","2VS4","6.2552742853972","6.60759095514117","6.0565369383353","6.05457951890472"
"13896","2VS4","6.59848094750141","6.56624122415764","6.09506639591653","5.40271847609172"
"13897","2VS4","6.48129063411864","6.1806663102925","6.44654232812299","5.76846437476486"
"13898","2VS4","6.72923492324348","7.27567476398517","6.45388953043929","6.22090592013274"
"13899","2VS4","7.17879213592754","6.16248945981479","6.23814093545901","6.18101648772872"
"13900","2VS4","5.91757194934463","7.02015165932296","6.2253033288864","5.93986217183726"
"13901","2VS4","6.4943370134483","6.85656257143215","5.69611782366103","5.98688049963948"
"13902","2VS4","6.58181475913463","6.086357861708","6.33549093425222","5.61401894737732"
"13903","2VS4","6.30555503460907","6.84836594074698","6.09257824428181","5.5860241868389"
"13904","2VS4","6.39053463805921","6.11645540786759","6.14649165949249","6.1320231755133"
"13905","2VS4","6.89222066901208","5.9584840378394","5.76373842130194","6.29643609520681"
"13906","2VS4","6.00809331156956","6.59530795254722","6.22099282429249","5.79126410470475"
"13907","2VS4","6.74575817692111","6.45982375788048","6.1335306181443","5.91884514348148"
"13908","2VS4","6.34354631506679","6.52237932984717","5.95533603574132","6.07416600804974"
"13909","2VS4","6.72122486429294","6.65335073060398","6.14004129238875","5.45600008184867"
"13910","2VS4","6.78489111206593","6.89235439329763","5.95024849855505","5.09356224535874"
"13911","2VS4","6.17775529413814","5.85903600631909","5.97966222080984","5.4008916653092"
"13912","2VS4","6.50942221047711","6.53738071347998","6.54104818055646","5.97303570725928"
"13913","2VS4","6.15304771609875","6.58180927811464","6.32637753073623","6.35483740835607"
"13914","2VS4","6.52690618845852","6.60455825622601","6.36487614317844","6.50513795142707"
"13915","2VS4","6.03558509131088","6.32537737051804","5.89808535618099","6.50840735703804"
"13916","2VS4","5.92743177031494","6.58258396786547","6.14874119872037","5.83994302964423"
"13917","2VS4","6.39067124959284","7.0395619103614","6.23732763166661","5.60718881762855"
"13918","2VS4","6.37884100649456","6.16555360635307","6.37392807635947","6.20560903702401"
"13919","2VS4","6.42733328233827","6.36338064460232","5.7972733585115","5.7385918113359"
"13920","2VS4","6.02191224217167","6.69927756862854","6.55065377670453","6.03919358190314"
"13921","2VS4","5.70929249760392","6.4571692294577","6.13343621472961","5.55735970798637"
"13922","2VS4","6.21014439307766","6.33468244180364","6.0879607995021","5.66917034843294"
"13923","2VS4","6.10158837016472","6.74469240328156","6.37592775424145","5.82928349923652"
"13924","2VS4","6.68778794815281","6.30730332588123","5.76319490936346","5.92045147202426"
"13925","2VS4","6.39929466346026","6.76796043811475","6.01376367292466","6.03281235233804"
"13926","2VS4","6.88587629551547","6.65875369378097","6.29378389837517","6.21412264061833"
"13927","2VS4","6.47935891525349","6.86514210425207","6.44973043497954","6.05153686277021"
"13928","2VS4","6.12399983254845","6.78903738207075","6.26754251518754","5.70460145775949"
"13929","2VS4","6.68740419751744","7.12891358143459","6.33229927496786","5.96743146516962"
"13930","2VS4","6.42049812130031","7.33043282157631","6.47120699669617","6.03507632407535"
"13931","2VS4","5.65969536234885","6.85325535234374","6.0457891851262","6.09828616221558"
"13932","2VS4","5.9387605357252","7.03800088019775","6.26943228228507","6.11527297533728"
"13933","2VS4","6.33910651642659","6.33414525562124","6.43433157957394","5.54429473475893"
"13934","2VS4","6.0414983888311","6.98631651074909","5.69344281221545","5.75777956555715"
"13935","2VS4","6.38414784831371","6.52234185294437","6.66946564961095","6.2477283687991"
"13936","2VS4","6.12591436432984","6.92117261246036","6.36527617885705","5.8184304109652"
"13937","2VS4","6.13533618692886","6.95628012260347","6.17628259578754","6.11043372827297"
"13938","2VS4","5.90092795998584","6.53396257611732","6.77389612621721","5.63631509079991"
"13939","2VS4","6.39994634998496","6.1100293511363","6.23013580562105","6.09185196267098"
"13940","2VS4","6.30223742276209","6.16065597221674","6.24566043079051","5.68323503555018"
"13941","2VS4","5.83890928695532","7.42162188713258","6.34496820077573","5.72902860336468"
"13942","2VS4","6.65660593979524","6.92700781254185","6.11296807690282","5.86509171915433"
"13943","2VS4","6.2611653202314","7.2814874580297","6.29776926096008","6.52442587258177"
"13944","2VS4","6.72461352353541","6.51195459299796","6.56750268601537","5.42747794880646"
"13945","2VS4","6.00011953249818","6.78811930512692","6.10965862209507","6.11800625398533"
"13946","2VS4","6.30629774158658","6.88138670654756","6.21858625247036","5.85801475120763"
"13947","2VS4","6.03701897284527","5.9789711820687","6.45228051328225","5.56061516523415"
"13948","2VS4","6.43741448682519","6.25014560213876","5.90430876423419","6.33484356089739"
"13949","2VS4","6.87355157380393","6.67685522750466","6.38576452268207","5.82597079792723"
"13950","2VS4","6.29774224077984","6.47119186843583","7.08773026375979","6.23032565751669"
"13951","2VS4","6.32893231495432","6.75510848782212","6.13314312602637","5.691663080074"
"13952","2VS4","5.8126799646419","6.6430705180402","6.4052906523172","6.11293668438804"
"13953","2VS4","6.925135715355","5.87582426509781","6.71602978670554","5.53672010014998"
"13954","2VS4","5.97729041215777","6.87340387723061","6.25062668986254","6.16072837084902"
"13955","2VS4","6.4389187433351","6.69277560465766","5.99500958909809","6.01255067798757"
"13956","2VS4","6.24177517922852","6.68264769776338","6.45230123247349","5.75880433716187"
"13957","2VS4","6.56130156315555","5.70843725411687","6.32163756035185","6.1424431252112"
"13958","2VS4","6.49754522498759","6.95821539955026","5.62977405347969","5.80896536190235"
"13959","2VS4","6.43844937810784","6.89848066507176","6.76420789967022","5.99215973331116"
"13960","2VS4","6.16831576592895","6.60663734882515","6.08104753419842","6.31209170980755"
"13961","2VS4","7.0376348109376","6.19497081696675","6.05061165006122","5.77164056204426"
"13962","2VS4","6.52210343968235","6.5470297882101","6.34165293495925","6.12340059985087"
"13963","2VS4","5.96563665606993","6.91342770254474","6.15768158561986","5.98892342466804"
"13964","2VS4","6.59435331090557","6.46744571680541","6.59364185719147","6.11262037248596"
"13965","2VS4","6.03894126386844","6.30739613195807","6.35539218387029","5.75973954568509"
"13966","2VS4","6.87070716907067","6.41132757696789","5.92962579548175","5.78086832144031"
"13967","2VS4","5.88754032644318","6.26363756482725","5.9633050630768","5.79479563678646"
"13968","2VS4","6.71837294410701","6.27327030759788","6.20715522381062","5.53034623663272"
"13969","2VS4","6.47361993914643","6.35740281352365","6.38637883391408","6.00790839479602"
"13970","2VS4","6.12927285311113","6.68818473534744","6.05465143850967","6.79173643044383"
"13971","2VS4","6.00215155153347","6.6341735927638","6.37596210145011","6.40952133170802"
"13972","2VS4","6.57460714188068","6.47280760205043","6.39879669924656","6.0345390274262"
"13973","2VS4","6.14371465270544","6.68872895576807","6.12564332345774","6.41465482179133"
